endTime,artistName,trackName,msPlayed
2024-01-19 21:06,John Hiatt,Over The Hill,261053
2024-01-19 21:06,Keith Richards,Hate It When You Leave (2010 - Remaster),1491
2024-01-19 21:06,The Yardbirds,Turn into Earth - Mono,1183
2024-01-19 21:06,"Emerson, Lake & Palmer",From the Beginning (New Stereo Mix),2814
2024-01-19 21:07,Spirit,Mr. Skin,40308
2024-01-19 21:07,Quicksilver Messenger Service,Pride Of Man,2233
2024-01-19 21:07,Steamhammer,Sunset Chase - Remastered,2986
2024-01-19 21:09,Ronnie Wood,I Got Lost When I Found You,101775
2024-01-19 21:14,Ronnie Wood,I Can Feel the Fire,293561
2024-01-19 21:16,Ronnie Wood,Worry No More,153437
2024-01-19 21:21,Ronnie Wood,Delia,42492
2024-01-19 21:21,Ronnie Wood,Breakin' My Heart,257602
2024-01-19 21:25,Ronnie Wood,Buried Alive,217013
2024-01-19 21:29,Ronnie Wood,Come To Realise,232710
2024-01-19 21:33,Ronnie Wood,Infekshun,243252
2024-01-19 21:37,Ronnie Wood,Seven Days,250775
2024-01-19 21:41,Ronnie Wood,We All Get Old,249428
2024-01-19 21:45,Ronnie Wood,F.U.C. Her,195140
2024-01-19 21:49,Rush,A Passage To Bangkok,19311
2024-01-19 21:49,Ronnie Wood,Lost And Lonely,241012
2024-01-19 21:52,Fleetwood Mac,Purple Dancer,3163
2024-01-19 21:52,Peter Green,Bad Bad Feeling (2005 - Remaster),199414
2024-01-19 21:58,Bad Company,Electricland - 2009 Remaster,326933
2024-01-19 21:58,Chicken Shack,Pocket,1343
2024-01-19 21:58,The Yardbirds,Turn into Earth - Mono,1156
2024-01-19 21:58,The Rolling Stones,Let It Loose,8524
2024-01-19 22:00,Mick Taylor,Slow Blues,1120
2024-01-19 22:00,Ronnie Wood,Seven Days,849
2024-01-19 22:00,Tommy Bolin,Savannah Woman,6524
2024-01-19 22:00,Peter Green,Proud Pinto,1510
2024-01-19 22:00,Arlo Guthrie,Anytime,110493
2024-01-19 22:00,Ronnie Wood,I Got Lost When I Found You,1140
2024-01-19 22:05,Ronnie Wood,I Got Lost When I Found You,266133
2024-01-19 22:09,Ronnie Wood,Seven Days,250775
2024-01-19 22:17,John Hiatt,Over The Hill,508513
2024-01-19 22:17,Keith Richards,999 (2022 - Remaster),6035
2024-01-19 22:20,Free,Soon I Will Be Gone,148130
2024-01-19 22:21,Free,On My Way,77056
2024-01-19 22:26,Free,Sunny Day,3719
2024-01-19 22:26,Free,Soon I Will Be Gone,1766
2024-01-19 22:26,Free,Love You So,294973
2024-01-19 22:26,Free,Be My Friend,1629
2024-01-19 22:26,Free,"Only My Soul - Original 7"" B side / Mono",1691
2024-01-19 22:26,Free,The Stealer,1622
2024-01-19 22:26,Free,The Stealer - Single Version,1877
2024-01-19 22:26,Free,My Brother Jake,7771
2024-01-19 22:37,Free,The Highway Song,6378
2024-01-20 06:04,The Velvet Underground,Sunday Morning,1223
2024-01-20 06:04,Frank Zappa,Joe's Garage,1680
2024-01-20 06:04,Joe Cocker,With A Little Help From My Friends,1239
2024-01-20 06:04,The Beatles,Happiness Is A Warm Gun - Remastered 2009,8930
2024-01-20 06:04,? & The Mysterians,96 Tears,4721
2024-01-20 06:04,The Doors,The Spy,1361
2024-01-20 06:04,"Crosby, Stills & Nash",Guinnevere - 2005 Remaster,799
2024-01-20 06:04,The Kinks,Nothin' in the World Can Stop Me Worryin' 'Bout That Girl,4055
2024-01-20 06:04,Creedence Clearwater Revival,I Put A Spell On You,1854
2024-01-20 06:04,The Zombies,Tell Her No,846
2024-01-20 06:04,The Rolling Stones,The Last Time - Mono Version,935
2024-01-20 06:04,Led Zeppelin,Communication Breakdown - 1990 Remaster,1096
2024-01-20 06:04,Jimi Hendrix,Mannish Boy,877
2024-01-20 06:04,The Dirty Mac,Yer Blues - Remastered 2018,1799
2024-01-20 06:04,The Dirty Mac,Yer Blues - Remastered 2018,3517
2024-01-20 06:04,Janis Joplin,Move Over,965
2024-01-20 06:04,Janis Joplin,Move Over,252
2024-01-20 06:19,Bad Company,Burnin' Sky - 2017 Remaster,11298
2024-01-20 06:20,Bad Company,Morning Sun - 2017 Remaster,39078
2024-01-20 06:20,Bad Company,Knapsack (The Happy Wanderer) - 2017 Remaster,19979
2024-01-20 06:21,The Kinks,Village Green (2018 Stereo Remaster),22838
2024-01-20 06:21,The Kinks,Do You Remember Walter? (2018 Stereo Remaster),19599
2024-01-20 06:21,The Kinks,The Village Green Preservation Society (2018 Stereo Remaster),13937
2024-01-20 06:21,The Kinks,Picture Book (2018 Stereo Remaster),6899
2024-01-20 06:26,Bad Company,Deal with the Preacher - 2015 Remaster,302360
2024-01-20 06:31,Keith Richards,Eileen (2015 Remaster),269466
2024-01-20 06:37,Keith Richards,999 (2022 - Remaster),350573
2024-01-20 06:42,Free,Love You So,294973
2024-01-20 06:46,Elliott Smith,Waltz #2 (XO),280106
2024-01-20 06:52,Bad Company,Burnin' Sky - 2017 Remaster,310866
2024-01-20 06:55,Mick Taylor,Slow Blues,203600
2024-01-20 06:58,Free,Sunny Day,188200
2024-01-20 07:01,Free,Bodie,185866
2024-01-20 07:08,Free,Don't Say You Love Me - A New Stereo Mix,384440
2024-01-20 07:11,The Yardbirds,Turn into Earth - Mono,191160
2024-01-20 07:13,Arlo Guthrie,Anytime,110493
2024-01-20 07:16,Robert Cray,Phone Booth,212226
2024-01-20 07:22,Paul Kossoff,Molten Gold,350666
2024-01-20 07:25,John Mayall & The Bluesbreakers,A Hard Road,191293
2024-01-20 07:31,Peter Green,Last Train to San Antone,330213
2024-01-20 07:33,Paul Kossoff,I'm Ready,145426
2024-01-20 07:36,Chicken Shack,Sad Clown,160533
2024-01-20 07:39,The Yardbirds,The Nazz Are Blue - Stereo,186493
2024-01-20 07:42,John Mayall & The Bluesbreakers,The Super-Natural,176040
2024-01-20 07:51,Free,Soon I Will Be Gone,182093
2024-01-20 07:52,Peter Green,Proud Pinto,19664
2024-01-20 07:52,Peter Green,Black Woman (2005 - Remaster),1217
2024-01-20 07:52,Fleetwood Mac,Purple Dancer,1500
2024-01-20 07:56,Ronnie Wood,I Got Lost When I Found You,266133
2024-01-20 08:02,Bad Company,Electricland - 2009 Remaster,326933
2024-01-20 08:15,John Hiatt,Over The Hill,752633
2024-01-20 08:19,Stephen Stills,Song of Love,206893
2024-01-20 08:23,The Paul Butterfield Blues Band,One More Headache,220480
2024-01-20 08:27,J.J. Cale,Guitar Man,241640
2024-01-20 08:30,Peter Green,Bandit (2005 - Remaster),184320
2024-01-20 08:32,Tommy Bolin,Savannah Woman,167760
2024-01-20 08:37,Ronnie Wood,Seven Days,250775
2024-01-20 08:40,Chicken Shack,Pocket,202586
2024-01-20 08:45,The Rolling Stones,Let It Loose,317173
2024-01-20 08:48,John Hiatt,Mississippi Phone Booth,186429
2024-01-20 08:49,Jethro Tull,Driving Song - 2001 Remaster,14217
2024-01-20 08:49,Chicken Shack,Pocket,772
2024-01-20 08:49,Peter Green,Bandit (2005 - Remaster),793
2024-01-20 08:49,Ronnie Wood,Seven Days,824
2024-01-20 08:49,Tommy Bolin,Savannah Woman,925
2024-01-20 08:49,Peter Green,Proud Pinto,2674
2024-01-20 08:49,Peter Green,Proud Pinto,407
2024-01-20 08:49,Blodwyn Pig,Long Bomb Blues - 2009 Remaster,395
2024-01-20 08:49,Blodwyn Pig,Long Bomb Blues - 2009 Remaster,1932
2024-01-20 08:49,Al Kooper,"I Wonder Who - Live at Bill Graham's Fillmore Auditorium, San Francisco, CA - September 1968",11608
2024-01-20 08:49,Al Kooper,"I Wonder Who - Live at Bill Graham's Fillmore Auditorium, San Francisco, CA - September 1968",342
2024-01-20 08:49,Keith Richards,Take It So Hard (2010 - Remaster),350
2024-01-20 08:49,Keith Richards,Take It So Hard (2010 - Remaster),1623
2024-01-20 08:49,Country Joe & The Fish,Flying High,1774
2024-01-20 08:49,Country Joe & The Fish,Flying High,0
2024-01-20 08:49,John Hiatt,Mississippi Phone Booth,618
2024-01-20 08:49,J.J. Cale,Guitar Man,946
2024-01-20 08:49,The Paul Butterfield Blues Band,One More Headache,879
2024-01-20 08:49,Stephen Stills,Song of Love,831
2024-01-20 08:49,The Rolling Stones,Let It Loose,1071
2024-01-20 08:49,Keith Richards,Hurricane (2010 - Remaster),840
2024-01-20 08:49,Keith Richards,Hurricane (2010 - Remaster),417
2024-01-20 08:49,Paul Kossoff,I'm Ready,1179
2024-01-20 08:49,Paul Kossoff,I'm Ready,287
2024-01-20 08:49,Buffalo Springfield,I Am a Child,406
2024-01-20 08:49,Buffalo Springfield,I Am a Child,1142
2024-01-20 09:03,John Hiatt,Over The Hill,236693
2024-01-20 19:49,John Hiatt,Over The Hill,264753
2024-01-20 19:52,Stephen Stills,Song of Love,206893
2024-01-20 19:56,The Paul Butterfield Blues Band,One More Headache,220480
2024-01-20 20:00,J.J. Cale,Guitar Man,241640
2024-01-20 20:03,Peter Green,Bandit (2005 - Remaster),184320
2024-01-20 20:06,Tommy Bolin,Savannah Woman,167760
2024-01-20 20:10,Ronnie Wood,Seven Days,250775
2024-01-20 20:13,Chicken Shack,Pocket,202586
2024-01-20 20:19,The Rolling Stones,Let It Loose,317173
2024-01-20 20:22,John Hiatt,Mississippi Phone Booth,186429
2024-01-20 20:28,Al Kooper,"I Wonder Who - Live at Bill Graham's Fillmore Auditorium, San Francisco, CA - September 1968",361906
2024-01-20 20:31,Peter Green,Proud Pinto,219000
2024-01-20 20:34,Paul Kossoff,I'm Ready,145426
2024-01-20 20:37,John Mayall & The Bluesbreakers,The Super-Natural,176040
2024-01-20 20:39,Arlo Guthrie,Anytime,110493
2024-01-20 20:42,The Rolling Stones,Sway - 2009 Mix,1973
2024-01-20 20:42,The Rolling Stones,Torn And Frayed,212506
2024-01-20 20:42,Peter Green,It's Gonna Be Me,3428
2024-01-20 20:42,Blodwyn Pig,The Change Song - 2006 Remaster,1380
2024-01-20 20:42,Buffalo Springfield,Down Down Down - Demo,1822
2024-01-20 20:42,Peter Green,In the Skies,2386
2024-01-20 20:43,Arlo Guthrie,Wheel of Fortune - Remastered,14474
2024-01-20 20:43,Bad Company,Nuthin' on the TV - 2009 Remaster,1402
2024-01-20 20:44,Bad Company,Untie the Knot - 2009 Remaster,54580
2024-01-20 20:44,The Firm,Radioactive,18157
2024-01-20 20:45,The Firm,You've Lost That Lovin' Feeling,2473
2024-01-20 20:45,The Firm,Radioactive,63556
2024-01-20 20:59,The Firm,Money Can't Buy,31125
2024-01-20 21:44,The Kinks,The Village Green Preservation Society (2018 Stereo Remaster),171693
2024-01-20 21:46,The Kinks,Do You Remember Walter? (2018 Stereo Remaster),149533
2024-01-20 21:49,The Kinks,Picture Book (2018 Stereo Remaster),159266
2024-01-20 21:52,The Kinks,Johnny Thunder (2018 Stereo Remaster),153386
2024-01-20 21:56,The Kinks,Last of the Steam-Powered Trains (2018 Stereo Remaster),253066
2024-01-20 21:58,The Kinks,Big Sky (2018 Stereo Remaster),101444
2024-01-20 22:03,Bad Company,Burnin' Sky - 2017 Remaster,310866
2024-01-20 22:07,Bad Company,Morning Sun - 2017 Remaster,247680
2024-01-20 22:10,Bad Company,Leaving You - 2017 Remaster,204200
2024-01-20 22:12,Bad Company,Like Water - 2017 Remaster,107295
2024-01-20 22:16,Mick Taylor,Leather Jacket,221280
2024-01-20 22:20,Mick Taylor,Alabama,225813
2024-01-20 22:23,Mick Taylor,Slow Blues,204333
2024-01-20 22:28,Mick Taylor,Baby I Want You,313826
2024-01-20 22:30,Mick Taylor,Broken Hands,98557
2024-01-20 22:32,The Firm,Closer,126446
2024-01-20 22:36,John Hiatt,Over The Hill,261053
2024-01-20 22:38,Bad Company,Electricland - 2009 Remaster,1438
2024-01-20 22:38,The Yardbirds,The Nazz Are Blue - Stereo,1185
2024-01-20 22:38,John Mayall & The Bluesbreakers,The Super-Natural,1260
2024-01-20 22:38,The Yardbirds,Turn into Earth - Mono,3462
2024-01-20 22:38,J.J. Cale,Guitar Man,1136
2024-01-20 22:38,Robert Cray,Phone Booth,1217
2024-01-20 22:38,The Paul Butterfield Blues Band,One More Headache,1220
2024-01-20 22:38,Arlo Guthrie,Anytime,110493
2024-01-20 22:43,Ronnie Wood,Seven Days,250775
2024-01-20 22:43,Peter Green,Last Train to San Antone,2056
2024-01-20 22:46,Free,Bodie,185866
2024-01-20 22:48,Keith Richards,Eileen (2015 Remaster),111852
2024-01-20 22:51,Fleetwood Mac,Tusk - 2015 Remaster,207252
2024-01-20 22:52,Wings,Wild Life - Remastered 2018,3918
2024-01-20 22:52,The Beatles,Yer Blues - Remastered 2009,1352
2024-01-20 22:52,Frank Zappa,Watermelon In Easter Hay,1431
2024-01-20 22:52,The Doors,Cars Hiss by My Window,1120
2024-01-20 22:52,Evolfo,Moon Eclipsed the Sun,1612
2024-01-20 22:53,"Crosby, Stills, Nash & Young",4 + 20,5016
2024-01-20 22:53,"Crosby, Stills, Nash & Young",4 + 20,1037
2024-01-20 22:53,"Crosby, Stills, Nash & Young",4 + 20,962
2024-01-20 22:53,DRAM,Campfire (with DRAM & Neil Young),23780
2024-01-20 22:53,Nancy Sinatra,Some Velvet Morning,740
2024-01-20 22:53,Fleetwood Mac,The Ledge - 2015 Remaster,82128
2024-01-20 22:54,Neil Young,Heart Of Gold,51270
2024-01-20 22:58,Grateful Dead,Pride of Cucamonga - 2013 Remaster,257115
2024-01-20 23:05,Grateful Dead,Unbroken Chain - 2013 Remaster,405973
2024-01-20 23:07,Grateful Dead,Ship of Fools - 2013 Remaster,89120
2024-01-20 23:09,Grateful Dead,Alabama Getaway - 2013 Remaster,4108
2024-01-20 23:09,Grateful Dead,Alabama Getaway - 2013 Remaster,132678
2024-01-20 23:09,Jerry Garcia,The Sweet Sunny South,5325
2024-01-20 23:13,Grateful Dead,Far from Me - 2013 Remaster,219675
2024-01-20 23:13,Grateful Dead,Antwerp's Placebo (The Plumber) - 2013 Remaster,39229
2024-01-20 23:19,Grateful Dead,Lost Sailor - 2013 Remaster,354929
2024-01-20 23:23,Grateful Dead,Don't Ease Me In - 2013 Remaster,195161
2024-01-20 23:28,Grateful Dead,Feel like a Stranger - 2013 Remaster,309075
2024-01-20 23:34,Grateful Dead,Saint of Circumstance - 2013 Remaster,340595
2024-01-20 23:37,Grateful Dead,Easy to Love You - 2013 Remaster,218755
2024-01-20 23:39,Stephen Stills,Nothin' to Do but Today,977
2024-01-20 23:39,Grateful Dead,Operator - 2013 Remaster,995
2024-01-20 23:39,Steppenwolf,Lost And Found By Trial And Error,1127
2024-01-20 23:39,James Gang,Asshtonpark,111306
2024-01-20 23:39,The Beatles,I've Got A Feeling - Remastered 2009,1448
2024-01-20 23:39,Buffalo Springfield,Uno Mundo,836
2024-01-20 23:39,Grateful Dead,Passenger - 2014 Remaster,1127
2024-01-20 23:39,Ten Years After,Hard Monkeys - 2004 Remaster,916
2024-01-20 23:39,Jethro Tull,Driving Song - Mono,846
2024-01-20 23:39,Buffalo Springfield,I Am a Child,884
2024-01-20 23:39,Cream,Outside Woman Blues,870
2024-01-20 23:42,Stephen Stills,Nothin' to Do but Today,23087
2024-01-20 23:42,The Byrds,5D (Fifth Dimension),1061
2024-01-20 23:42,Grateful Dead,Passenger - 2014 Remaster,168662
2024-01-20 23:43,Grateful Dead,Help on the Way - 2017 Remaster,35802
2024-01-20 23:43,Buffalo Springfield,A Child's Claim to Fame,923
2024-01-20 23:43,Jethro Tull,Hymn 43,1022
2024-01-20 23:43,Cream,SWLABR,1206
2024-01-20 23:46,James Gang,Woman,26910
2024-01-20 23:46,James Gang,Asshtonpark,1881
2024-01-20 23:46,James Gang,Funk #49,156637
2024-01-20 23:50,Tommy Bolin,The Grind,208960
2024-01-20 23:54,Tommy Bolin,Homeward Strut,237013
2024-01-20 23:59,Tommy Bolin,Dreamer,309293
2024-01-21 00:02,Tommy Bolin,Savannah Woman,167760
2024-01-21 00:06,Tommy Bolin,Savannah Woman,438
2024-01-21 00:06,Tommy Bolin,Dreamer,313
2024-01-21 00:06,Tommy Bolin,"People, People",20224
2024-01-21 00:06,Tommy Bolin,Teaser,340
2024-01-21 00:06,Tommy Bolin,Teaser,266946
2024-01-21 00:10,Jerry Garcia,Fair Ellender,16051
2024-01-21 00:10,Tommy Bolin,Homeward Strut,207796
2024-01-21 00:10,Jerry Garcia,Off To Sea Once More,9043
2024-01-21 00:14,John Hiatt,Over The Hill,238425
2024-01-21 13:30,Banco Del Mutuo Soccorso,Canto nomade per un prigioniero politico,947093
2024-01-21 13:35,Banco Del Mutuo Soccorso,Non mi rompete,307106
2024-01-21 13:42,Banco Del Mutuo Soccorso,La città sottile,433226
2024-01-21 13:52,Banco Del Mutuo Soccorso,Dopo...niente e' più lo stesso,594400
2024-01-21 13:55,Banco Del Mutuo Soccorso,Traccia II,159226
2024-01-21 13:56,Napoli Centrale,"Viecchie, mugliere, muorte e criature - A",45813
2024-01-21 13:58,Hatfield & The North,Oh Len's Nature!,119533
2024-01-21 14:00,Genesis,Aisle Of Plenty - Remastered 2008,118186
2024-01-21 14:01,Picchio dal pozzo,Bofonchia,52480
2024-01-21 14:03,Banco Del Mutuo Soccorso,In volo,133760
2024-01-21 14:04,Latte E Miele,Papillon (Overture),67493
2024-01-21 14:05,Osanna,Tema,73598
2024-01-21 14:08,Hatfield & The North,Going Up To People And Tinkling,145640
2024-01-21 14:09,Napoli Centrale,Campagna - A,96986
2024-01-21 14:11,I Giganti,Alba di note - Rimbalzello triste,88213
2024-01-21 14:14,Focus,Mother Focus,184693
2024-01-21 14:17,Premiata Forneria Marconi,Dolcissima Maria,189636
2024-01-21 14:17,Grateful Dead,Easy to Love You - 2013 Remaster,5328
2024-01-21 14:21,Grateful Dead,Scarlet Begonias - 2013 Remaster,259702
2024-01-21 14:26,Grateful Dead,Pride of Cucamonga - 2013 Remaster,257115
2024-01-21 14:29,Grateful Dead,Loose Lucy - 2013 Remaster,205022
2024-01-21 14:35,Grateful Dead,Ship of Fools - 2013 Remaster,328920
2024-01-21 14:41,Grateful Dead,Unbroken Chain - 2013 Remaster,405973
2024-01-21 14:46,Grateful Dead,U.S. Blues - 2013 Remaster,280382
2024-01-21 14:50,Grateful Dead,China Doll - 2013 Remaster,251235
2024-01-21 14:55,Grateful Dead,Money Money - 2013 Remaster,264475
2024-01-21 14:57,Jethro Tull,Driving Song - Mono,171626
2024-01-21 15:00,Buffalo Springfield,I Am a Child,142440
2024-01-21 15:02,James Gang,Asshtonpark,111306
2024-01-21 15:03,Stephen Stills,All I Know Is What You Tell Me - Demo,99400
2024-01-21 15:08,Blind Faith,Presence Of The Lord,287426
2024-01-21 15:08,The Rolling Stones,Torn And Frayed,14437
2024-01-21 15:13,Ronnie Wood,Seven Days,250775
2024-01-21 15:18,Fleetwood Mac,Purple Dancer,304822
2024-01-21 15:24,Keith Richards,999 (2022 - Remaster),350573
2024-01-21 15:28,Ronnie Wood,I Got Lost When I Found You,266133
2024-01-21 15:31,Stephen Stills,Nothin' to Do but Today,163573
2024-01-21 15:35,Peter Green,Black Woman (2005 - Remaster),238186
2024-01-21 15:40,Peter Green,Last Train to San Antone,330213
2024-01-21 15:44,Fleetwood Mac,Rattlesnake Shake - 2013 Remaster,210156
2024-01-21 15:47,Free,Sunny Day,188200
2024-01-21 15:51,J.J. Cale,Guitar Man,241640
2024-01-21 15:57,Free,Don't Say You Love Me - A New Stereo Mix,384440
2024-01-21 16:00,Chicken Shack,Sad Clown,160533
2024-01-21 16:04,Peter Green,Proud Pinto,219000
2024-01-21 16:16,Bad Company,Deal with the Preacher - 2015 Remaster,136473
2024-01-21 18:27,Ronnie Wood,I Got Lost When I Found You,266133
2024-01-21 18:30,Grateful Dead,Help on the Way - 2017 Remaster,191533
2024-01-21 18:35,Bad Company,Deal with the Preacher - 2015 Remaster,302360
2024-01-21 18:36,Stephen Stills,Nothin' to Do but Today,46677
2024-01-21 18:36,The Yardbirds,The Nazz Are Blue - Stereo,1100
2024-01-21 18:36,John Mayall & The Bluesbreakers,The Super-Natural,866
2024-01-21 18:36,Chicken Shack,Sad Clown,942
2024-01-21 18:36,Bad Company,Burnin' Sky - 2017 Remaster,1357
2024-01-21 18:36,Peter Green,Last Train to San Antone,1095
2024-01-21 18:36,John Hiatt,Mississippi Phone Booth,1563
2024-01-21 18:36,J.J. Cale,Guitar Man,1532
2024-01-21 18:36,Robert Cray,Phone Booth,1349
2024-01-21 18:36,The Paul Butterfield Blues Band,One More Headache,1445
2024-01-21 18:36,Keith Richards,999 (2022 - Remaster),1573
2024-01-21 18:36,Paul Kossoff,I'm Ready,1977
2024-01-21 18:39,Free,Bodie,185866
2024-01-21 18:44,Fleetwood Mac,Purple Dancer,304822
2024-01-21 18:49,The Rolling Stones,Let It Loose,317173
2024-01-21 19:03,Keith Richards,Eileen (2015 Remaster),225325
2024-01-21 20:37,Guided By Voices,Hot Freaks,102693
2024-01-21 20:42,The Brian Jonestown Massacre,Vad Hände Med Dem?,281293
2024-01-21 20:42,The Rolling Stones,Let It Loose,4035
2024-01-21 20:45,Allah-Las,Busman's Holiday,207582
2024-01-21 20:45,Bill Frisell,Surfer Girl,4744
2024-01-21 20:50,Psychic Ills,I Don't Mind,280720
2024-01-21 20:52,Arlo Guthrie,Anytime,110493
2024-01-21 20:55,Psychic Ills,Mind Daze,218946
2024-01-21 20:56,Psychic Ills,All Alone,13250
2024-01-21 20:59,Premiata Forneria Marconi,Worlds Beyond - English version,197560
2024-01-21 21:04,The Brian Jonestown Massacre,Panic In Babylon,278826
2024-01-21 21:13,The Brian Jonestown Massacre,Anemone,334466
2024-01-21 21:16,Ten Years After,Hard Monkeys - 2004 Remaster,191426
2024-01-21 21:20,Ronnie Wood,Seven Days,250775
2024-01-21 21:24,The Brian Jonestown Massacre,Mandrake handshake,220722
2024-01-21 21:28,Wooden Shjips,Already Gone,260458
2024-01-21 21:32,Camel,Rhayader - Single Edit,192946
2024-01-21 21:35,Chilly Gonzales,Manifesto,188360
2024-01-21 21:40,Elliott Smith,Waltz #2 (XO),280106
2024-01-21 21:44,The Brian Jonestown Massacre,Pish,298202
2024-01-21 21:48,Premiata Forneria Marconi,Celebration,233000
2024-01-21 21:52,Allah-Las,Sacred Sands,211086
2024-01-21 21:56,Fleetwood Mac,Tusk - 2015 Remaster,217573
2024-01-21 21:56,The Brian Jonestown Massacre,Too Crazy To Care,2050
2024-01-21 21:56,Stephen Stills,Song of Love,1293
2024-01-21 21:56,Jean-Luc Ponty,Mirage,5634
2024-01-21 22:06,Toufic Farroukh,Ya Habibi,4993
2024-01-21 22:31,Ronnie Wood,I Got Lost When I Found You,8325
2024-01-21 22:35,Ronnie Wood,I Got Lost When I Found You,266133
2024-01-21 22:38,Grateful Dead,Passenger - 2014 Remaster,168662
2024-01-21 22:39,Free,Sunny Day,1047
2024-01-21 22:39,Bad Company,Electricland - 2009 Remaster,1441
2024-01-21 22:39,Free,Love You So,1013
2024-01-21 22:39,Stephen Stills,Nothin' to Do but Today,1178
2024-01-21 22:39,Chicken Shack,Pocket,1242
2024-01-21 22:39,Ronnie Wood,Seven Days,1089
2024-01-21 22:39,The Yardbirds,The Nazz Are Blue - Stereo,1191
2024-01-21 22:39,Fleetwood Mac,Rattlesnake Shake - 2013 Remaster,1172
2024-01-21 22:39,Elliott Smith,Waltz #2 (XO),1234
2024-01-21 22:39,James Gang,Asshtonpark,1254
2024-01-21 22:39,Chicken Shack,Sad Clown,1105
2024-01-21 22:39,Free,Don't Say You Love Me - A New Stereo Mix,985
2024-01-21 22:39,Bad Company,Deal with the Preacher - 2015 Remaster,1272
